id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
quick-3,-4.788591,3.2837062,-2.8694522,1.480754,0.4757826,0.056782886,-2.2706444,-1.918125,-2.4396977,2.4691832,2.9449005,5.7822328,-0.90599626,8.104831,-4.316415,8.704619,1.306643,11.364975,-1.673582,15.439972,-5.1072598,21.273428,2.2947598,23.515224,6.9826736,21.634048,7.5288687,25.166128,7.046339,27.979214,3.1848738,28.532324,-2.3370755,35.79695,-0.942355,27.743605,-1.6855309,25.86614,-8.193169,23.464256,-5.290518,19.353596,-17.480904,18.301474,-21.785873,19.008007,-21.968685,14.729646,-25.748236,18.200584,-30.114817,13.388413,-34.75623,13.856534,-34.082027,13.394438,-28.691017,15.024394,-22.78713,15.816674,-16.110958,21.136889,-18.74152,24.667366,-20.568865,27.81491,-17.817768,28.553825,-17.689207,29.469034,-17.130564,34.59606,-18.991436,31.0584,-16.790604,24.449497,-19.51456,28.59421,-19.013687,29.696932,-15.120937,28.361795,-14.04558,30.97738,-13.74563,27.350386,-8.48736,35.03534,-4.4611535,34.44657,-6.8457556,30.94568,-0.59032756,33.16643,-1.7631105,27.805397,-5.414251,24.456367,-7.42365,20.151258,-12.626111,26.725874,-18.644321,25.187738,-20.49944,28.703506,-23.656527,27.949516,-28.009655,30.365152,-24.128174,28.17954,-20.668034,29.849056,-16.616331,28.837034,-21.371078,25.18595,-23.062006,19.882782,-21.827845,21.199398,-17.845526,24.18086,-20.229834,20.216402,-15.514609,16.4689,-18.290312,20.301735,-17.906168,20.843225,-15.652754,21.56971,-13.956555,25.489552,-9.361108,22.021578,-11.513404,12.163322,-12.463104,13.212626,-15.248139,18.437569,-18.14606,17.214128,-15.1026535,13.564936,-10.376237,17.92465,-11.347317,16.871315,-15.864848,10.369212,-15.249163,6.8635216,-12.372037,8.0282955,-13.659213,11.850353,-14.658017,8.906081,-10.66144,9.400966,-6.790093,7.4993234,-12.5753,4.810226,-15.932453,1.4459618,-22.184494,4.4044323,-20.676373,7.2395906,-14.373348,4.596518,-18.449242,7.0546517,-16.962738,16.503443,-19.742464,15.965371,-27.725231,8.172297,-30.611362,5.5667844,-37.280228,-0.34609926,-39.477207,-9.489245,-40.102516,-16.722414,-34.755222,-35.801857,-33.6386,-30.29271
quick-4,-5.131088,1.4411364,-3.9859178,2.254216,-0.96334046,0.5990812,-2.2163587,-1.8119327,-2.3438196,2.6897686,3.279886,6.064147,-1.2025615,7.8584332,-3.850317,9.021038,0.92787874,11.763491,-1.9371548,16.305716,-4.2293143,20.631186,1.9776614,24.24703,7.110625,22.421186,7.432885,24.584578,6.5164614,27.286459,3.047025,29.205225,-1.6576405,36.17987,-0.7005872,27.35443,-2.3593304,25.60139,-8.101414,22.654991,-5.975752,18.796741,-16.97355,17.328434,-21.54125,17.326159,-22.677366,14.175304,-24.910389,17.39515,-30.561968,12.836377,-36.678223,14.880235,-35.76375,14.4718275,-30.423395,16.705936,-24.337465,17.270012,-17.728199,20.507238,-19.175322,24.829865,-20.856628,27.901957,-18.139606,28.138891,-17.950167,30.545477,-17.243015,35.374615,-18.42241,32.77988,-15.778483,25.140997,-17.599503,28.518614,-20.28751,30.675095,-17.142204,28.093027,-15.537204,31.797813,-12.559627,26.878407,-10.638862,33.84879,-3.2707922,31.7787,-7.3584824,32.19348,-1.0783551,34.39182,-1.5036072,28.762117,-4.9515185,24.754583,-6.112256,20.159958,-12.8027,25.743418,-17.99889,24.181181,-19.396082,27.781317,-22.925932,26.616156,-28.945793,29.158798,-23.730206,29.794952,-20.299438,31.425194,-16.801434,29.969646,-19.193495,25.10204,-22.976183,18.63368,-21.67376,19.305914,-17.249495,24.397966,-20.314854,21.07086,-16.305975,16.869528,-18.232634,19.570477,-17.054667,20.573881,-14.926083,22.16598,-13.20809,25.259108,-9.855893,21.540457,-12.5663185,11.492879,-12.68287,11.561473,-16.035637,18.918596,-19.393559,18.237663,-15.136915,15.369396,-11.103432,16.734642,-10.55763,16.3431,-15.416879,10.156376,-15.020684,7.535651,-12.506227,8.412397,-13.384301,11.936283,-12.51544,9.48703,-10.13872,9.0090275,-6.722583,7.931033,-11.903553,4.078165,-16.29138,1.9971603,-21.581493,4.2102532,-20.133879,7.428758,-15.584177,4.31534,-18.621325,6.3677087,-17.632753,16.110786,-19.372463,15.179207,-26.538767,7.221417,-31.035109,5.333687,-37.53725,-0.3173078,-39.512787,-8.184161,-40.300854,-17.187262,-34.71659,-37.872433,-34.449917,-30.629189
quick-5,-2.7230053,1.8357774,-4.547091,2.7532415,-0.13380007,0.7042413,-2.1512635,-2.0939426,-2.2571986,2.1491911,2.7999508,5.4418097,-0.8604952,8.286182,-3.5278707,8.763941,0.687077,11.9386,-1.7959584,16.993027,-3.6042447,19.895992,1.7115964,24.6284,7.442343,22.854925,6.8810854,24.162626,5.6726604,26.780138,2.940184,29.61898,-0.6258707,37.092113,-1.7017944,27.301659,-3.3848896,24.852245,-8.416148,21.957611,-6.0893903,17.258673,-16.735893,16.42254,-22.768955,17.38584,-24.072739,14.400283,-25.046125,16.821526,-31.701464,11.608162,-37.290813,16.041306,-36.44353,15.18521,-31.791826,15.64358,-25.416773,15.321137,-18.361908,23.695967,-17.048561,28.090258,-17.785473,26.252695,-17.261906,31.428928,-14.85303,26.905869,-17.767534,31.787888,-17.670692,28.213697,-18.567686,24.477236,-19.518375,24.299084,-16.653076,32.02096,-13.310624,29.990334,-13.785399,31.343729,-13.535311,27.80703,-9.560288,34.763363,-4.296351,33.60391,-6.0598173,30.863567,-1.771074,33.641426,-2.7062337,28.407,-5.4029737,23.634232,-7.2106233,19.216524,-13.3774395,25.965101,-16.92522,28.166397,-21.5269,31.001528,-23.236042,31.926119,-25.699873,35.226307,-24.231024,27.705627,-20.984135,30.294815,-16.068672,28.823593,-20.716223,24.928492,-23.613153,19.104374,-23.084162,19.867678,-17.41575,24.14382,-20.829418,21.330362,-16.915928,16.710253,-17.628416,20.450474,-16.136753,20.670301,-14.603682,21.301497,-13.612776,25.082973,-9.029054,22.977041,-10.886403,11.6005125,-13.212183,13.675693,-15.212165,17.820257,-17.115004,17.880508,-16.64235,13.839591,-11.725965,18.820816,-11.6341715,18.294197,-13.409681,11.940036,-13.177044,6.831836,-10.4928465,7.4950604,-15.375368,11.45338,-13.0555525,9.158621,-9.023276,8.930423,-7.133981,6.9347215,-10.988683,4.7095017,-15.055633,1.4830415,-21.85816,5.5551558,-19.546078,5.782892,-15.839736,4.6905384,-19.28416,5.944599,-17.03648,17.531202,-18.817509,14.315876,-27.523346,8.608499,-30.891174,6.3024473,-36.24195,-1.789694,-39.795795,-9.64521,-39.939102,-16.95882,-34.654667,-36.05203,-35.111244,-30.567106
quick-6,-3.959429,2.2018752,-0.8155106,2.349049,0.28872475,-0.37343115,-2.6247869,-1.5678979,-1.0973679,2.4756486,2.464668,3.9654415,1.4905021,8.5672655,-1.7416033,7.3672147,-1.3847748,13.052342,-3.1969798,19.078238,-3.67788,20.255054,1.7308704,23.855186,6.9576774,22.28353,7.213941,24.710522,6.84953,28.224945,3.5093858,28.726425,-1.6282706,35.78569,-0.7434813,27.572397,-2.119447,25.3416,-8.319794,23.026773,-5.546011,18.767822,-17.650719,17.519094,-22.625765,18.369389,-22.550734,14.882292,-25.835379,18.062454,-31.00958,13.779896,-34.99855,13.7384615,-33.716846,13.933373,-28.400442,15.062438,-22.553608,16.387384,-15.489446,20.514277,-19.193975,24.23233,-21.388168,28.517277,-17.93579,27.38377,-17.261494,30.539923,-16.772747,35.94012,-18.163525,32.643795,-15.495171,25.504469,-17.910406,28.240618,-20.34561,30.735876,-17.249748,27.743431,-15.161357,31.509367,-12.088083,26.893154,-10.474885,33.555634,-4.051165,31.538845,-6.9619126,32.83297,-0.5370019,34.59116,-1.0167245,29.168194,-4.507902,24.916128,-6.0038805,20.399637,-12.608185,25.35493,-17.895264,23.646276,-19.501383,27.404366,-22.08126,26.818922,-28.260248,29.427061,-24.033463,29.979235,-20.983522,31.83156,-16.457048,30.481089,-19.529669,25.822317,-22.848057,18.713995,-21.817928,19.152493,-16.132978,24.572775,-20.5558,20.618769,-15.758409,17.153765,-17.764446,20.148304,-17.419018,20.898802,-15.080939,21.609545,-13.722949,25.526278,-9.540155,22.751152,-11.113356,12.163258,-12.550117,14.158421,-14.832908,17.981894,-17.686869,18.001614,-16.199072,14.128241,-11.4438305,18.76275,-12.205996,18.159264,-13.780828,11.991154,-13.129216,7.1350527,-10.509083,8.027703,-15.932286,11.214804,-12.827258,9.911763,-9.222751,9.083681,-7.401958,6.995647,-10.762984,4.6212053,-14.979397,1.6174649,-21.125874,5.5648527,-19.289104,6.237973,-15.710606,4.585736,-18.85792,6.659667,-17.131388,17.27058,-19.01228,14.043618,-27.769629,8.804342,-30.775356,6.4236836,-36.071693,-1.9443625,-39.61521,-10.0301895,-41.545174,-15.935283,-35.223545,-35.743923,-35.857895,-29.755234
quick-7,-3.9809465,3.0947073,-0.71003944,2.5585234,0.9037022,-0.47614622,-2.040076,-1.8203622,-2.6978288,2.5190148,2.906589,5.9911284,-1.2769898,8.0574875,-4.3255305,9.124937,1.1208842,11.43376,-1.5181642,15.439438,-4.849167,21.093794,1.9272394,23.26457,6.733002,21.749098,7.406391,25.573484,7.3379035,27.800465,2.9612086,28.17137,-2.267836,35.279125,-0.700522,28.112715,-1.7901936,25.60172,-8.645633,23.721825,-5.4925756,18.823523,-17.85293,18.013603,-22.198475,19.090115,-22.006235,15.217177,-25.556957,18.843369,-30.155422,13.9325695,-34.925648,13.054459,-33.42054,13.715861,-28.277794,15.194939,-22.069633,16.227959,-15.515157,20.881948,-19.457748,24.544556,-21.265532,28.38752,-18.053747,27.646896,-17.685732,30.681786,-17.58777,35.326275,-18.420696,32.458942,-15.656829,24.683563,-17.939941,28.916588,-20.712523,30.242464,-16.749685,27.689383,-15.2558775,31.91783,-12.899851,26.65492,-10.8722925,34.56786,-3.1899426,32.143932,-7.11215,31.744081,-1.1447288,34.222176,-1.0874002,28.170334,-5.15559,25.114271,-6.7813625,20.643473,-12.371993,26.113655,-17.960255,24.586422,-19.346773,28.162462,-22.729942,27.118591,-29.282917,29.833136,-24.109533,29.508404,-20.305864,31.066353,-15.7091675,29.425743,-20.925625,24.572098,-23.090754,19.580063,-22.429905,20.641678,-17.814547,25.186996,-20.672804,22.17737,-17.523764,18.135107,-16.500837,20.029667,-15.989251,21.17821,-14.011652,22.373575,-12.520103,25.191242,-10.694792,21.956053,-12.966345,11.8786545,-12.741238,11.8248825,-16.204458,19.410948,-18.261717,17.440453,-16.003002,13.63954,-11.218849,18.946587,-12.110418,18.728996,-13.3947525,11.266112,-12.876753,6.5818405,-11.07554,7.554618,-15.131061,11.852052,-13.796144,8.902361,-9.741311,8.550865,-7.8502607,7.347416,-12.59262,4.37732,-16.43955,0.9978488,-21.466887,4.3410234,-20.57357,7.2155724,-14.758866,4.3111663,-18.011072,6.895303,-17.88967,16.897333,-18.204905,16.141315,-28.654106,8.210228,-31.626629,4.4898868,-36.348663,-1.6109198,-39.647884,-9.632871,-39.796535,-17.339926,-34.31526,-37.77044,-33.856636,-30.667896
quick-8,-3.5338159,1.7904683,-3.5396256,3.8854065,-2.5391495,1.1262743,-2.5251248,-2.3477783,-1.9007752,1.4789382,3.1900504,1.9654905,-0.45527983,7.541049,-3.7944062,8.080321,0.43928352,11.341482,-0.95301604,15.498427,-4.905813,20.92082,1.4741796,23.077234,6.8289714,21.952469,7.1010556,25.780022,7.0893517,27.585293,2.4670424,27.904085,-1.3595315,34.43964,-1.1035964,28.578627,-3.1873796,26.406633,-9.534096,21.879658,-5.7336497,18.934116,-18.114508,17.793564,-21.731253,18.610546,-22.168484,15.3072405,-25.06341,18.085623,-30.557587,14.313357,-35.06199,13.564793,-33.52621,14.384357,-28.345156,16.194866,-22.841711,16.913525,-16.305014,19.918283,-18.849203,23.98977,-21.590734,27.588602,-18.472729,26.886013,-16.953735,30.736237,-16.388855,35.42894,-18.205929,33.05598,-15.720515,25.569792,-17.188429,28.318897,-20.128086,30.919418,-17.566135,28.143623,-15.514367,31.508627,-11.867773,27.378323,-10.23826,33.700962,-4.4724326,32.330498,-6.0568557,31.89516,-0.4555358,34.018635,-0.93396616,28.993925,-4.7283697,24.966845,-5.9307265,20.233932,-12.267382,25.322672,-17.859701,23.73539,-19.16043,27.153404,-21.876194,26.965912,-28.43241,29.115149,-23.764957,29.756308,-20.41452,31.752396,-16.095215,30.692913,-19.489809,25.49557,-22.671085,18.557945,-21.26774,19.403742,-16.822807,24.163204,-20.018042,20.906977,-16.185535,17.2758,-18.0647,20.059256,-17.464705,21.547071,-15.570965,21.44779,-14.089146,25.09604,-9.439265,22.384624,-11.701313,11.947109,-12.826803,13.6835,-14.945468,17.613413,-17.830296,18.028452,-15.883222,13.257816,-11.7954445,18.790916,-11.639078,18.669838,-13.246893,11.580641,-13.089135,6.9883723,-10.660359,7.3309135,-16.003418,11.519461,-13.173144,9.514101,-9.291713,8.454655,-7.4607096,6.487485,-11.69547,5.3349805,-15.259548,1.2883708,-21.243135,5.4677696,-19.809097,6.052122,-15.004109,4.8324394,-19.002703,6.202347,-17.69031,16.71269,-18.41336,14.2932205,-28.437206,8.559137,-30.751987,6.287579,-36.4195,-2.1470094,-38.690052,-8.179497,-41.90732,-16.014135,-35.050327,-35.700478,-34.913372,-30.310432
quick-9,-3.1244187,2.3287013,-1.1737889,2.187896,0.8562057,-0.7310133,-1.7911611,-2.240462,-2.6274009,2.4265869,2.4654014,5.870923,-0.95229214,8.040315,-4.13215,8.770673,1.1020247,11.33797,-1.2830982,15.543899,-5.1350136,20.820799,2.0224543,23.397379,7.002952,21.482567,7.5169086,25.254398,7.113673,27.85353,3.3002126,28.33881,-2.1452127,35.36707,-0.4823851,28.158583,-1.5127195,25.478724,-8.515107,23.534307,-5.100471,18.981329,-17.562904,18.200573,-22.188938,18.877068,-22.136515,14.755711,-25.57294,18.454607,-30.06408,14.038049,-34.530647,13.212129,-33.669495,13.729363,-28.75971,15.112984,-22.26677,16.136412,-15.930215,20.679441,-18.909788,24.490631,-21.37943,27.80208,-17.791733,27.891739,-17.695501,30.218256,-17.198072,34.97396,-18.599913,32.31449,-15.903065,24.779867,-17.860487,28.734087,-20.35373,30.28477,-16.644201,27.861578,-14.670519,31.679356,-12.7256775,27.211596,-10.42279,34.313198,-3.4544544,32.386917,-7.1738772,31.833347,-1.1143644,33.906048,-1.345747,28.450953,-4.842851,24.438135,-7.013541,19.855284,-12.744316,26.269814,-18.543806,24.401468,-20.000956,27.941326,-22.39378,27.112957,-28.801344,29.68739,-24.327969,29.22113,-20.124895,31.31912,-15.688708,30.32244,-19.865215,24.951921,-23.40362,18.665289,-21.550148,19.819582,-16.307125,25.012997,-20.979181,20.827892,-17.5873,17.139471,-16.463774,20.152122,-16.571653,20.249578,-14.897884,22.413757,-14.789066,25.244495,-9.912003,21.782299,-11.582983,10.942287,-13.499151,13.046687,-15.507448,18.792133,-18.498022,18.56433,-14.263619,14.9978075,-11.528598,17.564129,-11.617977,17.23357,-14.787358,11.516895,-14.465974,7.4562716,-10.84554,8.623264,-15.823639,11.612093,-12.730562,9.680554,-9.446698,8.916921,-6.686701,8.192449,-11.96339,5.078524,-15.304961,1.8583624,-21.893412,5.5979753,-20.570335,5.896417,-15.550085,4.741572,-18.326174,6.398193,-17.370384,16.61816,-18.685116,15.687866,-27.686062,6.9332356,-31.108786,5.4619484,-36.7993,-0.31075004,-39.662884,-8.463738,-41.493668,-16.475567,-35.014763,-36.38909,-35.21073,-29.93528
radix-0,-4.1575904,3.0471811,-2.333671,3.4853282,0.68791604,-1.1847186,-2.0641801,-0.13098486,1.0858861,2.3289123,2.1308682,5.431229,0.31292894,8.7436,-2.8205872,6.9928746,-0.034261413,12.540715,-2.3383467,17.005709,-1.7601511,17.603275,-0.7521617,25.291512,4.537246,24.361105,4.552517,24.80818,3.4189045,28.206053,0.6865665,27.743473,0.3398233,34.928036,-0.97809565,29.742695,-2.2250547,28.586319,-6.914587,23.890272,-7.969651,16.700457,-14.100496,15.591953,-22.14907,17.525404,-24.646027,15.169079,-25.648035,17.088837,-28.876806,11.932421,-35.575436,14.467433,-34.35348,15.450268,-28.703434,16.544767,-22.95034,17.474487,-16.412928,20.578741,-19.451996,23.636236,-18.788105,27.86636,-18.984652,28.008625,-16.276493,31.323425,-15.736484,35.035217,-18.167847,29.691153,-17.921595,26.667086,-18.409384,27.266644,-19.894003,31.729088,-18.547495,28.736185,-14.848173,30.592241,-12.938873,30.50787,-8.591949,33.2471,-6.8959165,35.084972,-3.6298468,30.859632,-0.9482341,30.15787,-5.983107,30.812746,-8.677814,27.385845,-10.405261,23.014456,-9.856296,23.226494,-13.637973,22.428883,-15.54458,28.706682,-17.243456,25.62244,-23.9086,27.547611,-29.735752,28.513481,-25.54291,29.422832,-22.081987,34.524895,-18.885288,30.132761,-16.130068,21.212503,-24.26397,17.28845,-17.18008,20.669254,-16.854233,20.642345,-16.117424,24.32686,-13.218466,20.134464,-14.6749115,19.134016,-14.590983,18.080786,-18.236856,17.963717,-13.21424,20.024435,-14.289404,19.344786,-16.396961,19.231552,-18.9366,16.88857,-18.954199,17.294098,-15.087314,13.945875,-9.945394,17.37955,-10.549885,17.101372,-13.295171,10.269557,-13.558929,7.9438815,-12.21091,7.2307777,-14.104048,12.502,-13.272405,11.187439,-10.123966,10.234337,-8.549862,7.1886916,-11.078348,3.627507,-15.710312,-0.31548804,-19.823652,5.0905986,-18.65157,6.9535155,-14.744349,3.127699,-17.794352,4.7463713,-15.663979,15.603506,-20.52569,17.116152,-26.699566,10.502186,-30.550066,10.050118,-33.44759,-0.32047084,-35.662563,-1.7375897,-38.426037,-10.351814,-34.56564,-17.691841,-40.790314,-32.82394
radix-1,-4.680471,3.0112567,-2.8821204,1.8055917,-0.13104787,0.10381574,-2.522424,-0.7107177,0.2350824,2.6595962,3.370864,4.769378,1.4990402,9.372108,-1.6117035,8.809314,0.15111816,13.243092,-0.10592032,17.962643,-2.107965,17.240408,-1.0295542,24.929455,4.370465,23.852299,4.9156637,24.961077,5.7887692,27.16909,2.1720996,27.55533,0.06814743,37.51927,-2.4465978,29.119299,-3.382046,28.039356,-6.6262016,23.08007,-8.925848,20.765558,-14.748986,14.81299,-19.979343,17.807634,-21.850262,14.174278,-23.516386,17.767628,-29.78057,13.43754,-34.079685,14.22035,-35.448593,16.516151,-30.135635,17.956938,-23.419634,15.681056,-16.50237,22.411974,-18.286848,25.607105,-20.581488,27.342987,-17.213129,29.751713,-15.900863,29.535692,-17.2131,33.590176,-17.695656,29.833174,-18.151325,25.766195,-18.366022,25.186832,-18.65602,32.267376,-15.457674,30.398823,-13.089619,29.891315,-11.908284,29.219517,-9.245836,31.722303,-5.877279,33.26701,-3.727469,33.211037,0.92550445,33.02042,-4.4919395,30.989979,-6.8427606,27.553194,-8.0359955,23.15508,-10.203808,23.644964,-15.505939,23.705229,-17.756163,29.543732,-20.843645,28.477888,-26.243444,30.511965,-25.233883,30.8508,-23.15093,30.727291,-16.682384,32.22781,-18.969587,27.727293,-20.47822,19.280771,-23.827179,18.127756,-17.314577,21.230997,-18.256754,20.197071,-15.340508,23.794643,-12.341953,19.801655,-13.613703,18.77519,-14.442096,17.288725,-18.741459,18.081768,-14.138316,19.602201,-15.445041,19.189804,-16.199717,18.024372,-17.275837,18.097254,-19.545553,19.23321,-14.682375,14.093108,-12.274552,17.71765,-12.04191,17.686617,-13.995008,11.539153,-13.640396,7.05517,-10.026565,7.756504,-14.510959,11.479683,-14.24356,9.76791,-8.576202,8.32222,-6.0819435,6.9386406,-10.570027,5.5747924,-14.200857,0.16095829,-20.067472,5.515222,-18.327627,6.644888,-15.310606,2.0555444,-18.804535,4.707818,-15.787642,14.700103,-20.184893,17.480486,-27.12656,10.549331,-31.110306,10.222961,-33.205368,-0.73590547,-35.25166,-1.6552835,-38.795795,-10.549382,-34.581882,-17.969204,-40.11716,-33.530334
radix-2,-3.7175195,3.336632,-2.163412,3.7065697,0.2681435,-1.2092956,-3.1055496,0.56627005,-0.14716682,1.5163068,3.9736438,3.3076756,3.3817308,8.350424,-2.6836329,7.801374,0.7954139,12.994327,-0.241411,17.830177,-2.2813232,16.921228,-4.065984,22.147257,4.015527,23.573725,5.7953224,25.503084,5.4732404,25.885515,2.4988813,30.029873,0.16542761,37.81289,-2.4853086,28.77832,-3.8326092,27.707676,-6.799664,22.115166,-8.670322,20.239538,-15.289275,15.034821,-20.226515,18.178047,-22.13542,13.402834,-23.840368,17.070799,-29.774078,12.319904,-37.350826,14.304953,-35.10761,14.21749,-29.89024,17.381985,-24.571352,17.862383,-17.263357,21.866323,-18.81625,25.545141,-19.653515,27.36985,-18.69947,29.261082,-15.655325,29.950102,-15.3953,35.520718,-19.286003,33.218674,-17.19118,26.14191,-17.819744,26.444368,-19.497303,32.359795,-17.658073,28.791098,-15.228608,30.13706,-12.398006,29.384754,-8.716431,32.17389,-5.5923905,32.439514,-5.3327055,33.080387,0.61338496,34.388184,-3.8533356,29.635796,-7.372017,24.835863,-7.5820613,22.005129,-11.086331,24.048828,-16.69652,25.128464,-17.367682,28.193584,-22.48042,29.03435,-26.311096,31.620058,-27.091803,28.143934,-25.22933,29.791815,-22.271898,34.34709,-18.920353,30.11137,-15.96035,21.118265,-24.458786,17.557558,-17.062304,20.791632,-17.20655,20.5063,-16.095076,24.106277,-13.009684,20.075089,-14.3597975,19.155521,-14.342684,17.644793,-18.56852,18.274237,-13.596604,19.740036,-14.56812,19.426811,-16.32454,19.11349,-18.861519,17.069021,-18.843845,17.344625,-15.030393,14.131249,-9.984743,17.171858,-10.535139,17.530272,-13.640353,10.222266,-13.887464,7.896158,-12.115639,7.535622,-14.356264,12.371303,-13.564154,11.234984,-9.827905,10.293809,-7.9818497,8.274346,-10.679375,3.8911452,-15.961116,-0.51263505,-19.938953,5.733977,-19.116209,5.324609,-15.177333,2.993258,-17.359947,5.371564,-15.979551,15.581257,-20.277845,16.619389,-26.113686,10.623563,-30.268148,10.227703,-33.278553,-0.14078066,-35.82936,-1.7572534,-38.272945,-10.758822,-34.791294,-18.301186,-40.57641,-32.896904
radix-3,-4.1378374,3.874428,-4.455977,2.3174286,-1.6864706,0.5418698,-2.9738162,1.4317201,0.52770025,1.8253397,1.4785051,2.6476412,0.41401452,7.068819,-3.3348184,6.498521,-1.4692019,10.874191,-2.3001823,17.793362,-2.5178032,17.899494,-1.4626273,25.151274,4.184506,24.525915,4.262016,24.582832,2.835074,27.96133,0.4421802,27.831305,0.04342238,34.667187,-0.71980333,29.435802,-2.1093252,28.212637,-7.3466396,23.841866,-7.3357534,20.327219,-16.814173,17.66447,-20.75037,17.459219,-21.579695,13.404834,-24.383303,17.29063,-28.674,12.889619,-37.03477,14.48456,-34.331768,14.824126,-29.272482,16.922678,-22.830751,18.051517,-17.087076,21.577513,-17.712652,23.865776,-19.405754,26.565327,-17.982668,30.387243,-14.9476795,28.560146,-16.292423,36.40372,-17.221651,32.318306,-16.897148,26.56341,-18.599756,27.098574,-19.709356,31.606575,-18.529667,28.71786,-15.593611,30.486506,-12.105044,28.448004,-8.606059,32.31807,-5.056605,32.112003,-5.7315335,32.914574,0.57284284,34.303772,-3.8664289,29.488216,-7.0902953,24.680115,-6.8291664,21.446367,-11.457196,24.260548,-16.85502,24.861864,-17.310719,28.09509,-22.387447,29.216906,-26.316254,31.986273,-26.868385,27.970524,-22.40547,29.13019,-18.129326,28.437687,-21.176243,27.716972,-22.997992,21.687176,-22.258251,21.125689,-17.019629,19.716072,-17.055447,19.832932,-15.1896515,24.05647,-12.021929,19.986834,-13.318678,18.7935,-14.1916,16.372543,-18.67866,17.68322,-14.427469,19.564302,-15.718237,18.953028,-16.53357,18.046257,-16.93206,18.420315,-19.77358,18.756754,-15.299806,14.382453,-11.907493,17.71823,-11.985992,17.596424,-14.286102,12.215048,-13.568944,5.9135923,-10.41806,9.039552,-14.8266,10.058707,-12.333448,9.170083,-9.382499,7.5305614,-8.561664,6.866663,-11.355992,3.5388293,-15.412495,-0.11941948,-19.745953,4.7603884,-18.807632,6.751146,-14.860831,2.426158,-18.487072,4.675028,-15.492713,15.409636,-20.395317,17.201025,-26.581427,10.931285,-30.635578,9.832722,-33.137207,-0.3750355,-35.541294,-1.6363149,-37.93093,-10.317923,-34.904877,-18.25937,-40.36201,-33.14052
